InvoiceID,CustomerID,InvoiceDate,PurchaseAmount
INV_495783,CUST_0895,2025-05-20,37.78
INV_298153,CUST_0762,2025-05-19,14.1
INV_123331,CUST_0469,2025-07-31,20.9
INV_548013,CUST_0477,2025-12-28,33.29
INV_382260,CUST_0752,2025-08-30,22.08
INV_504499,CUST_0236,2025-11-02,10.75
INV_113440,CUST_0216,2025-12-09,38.91
INV_785611,CUST_0410,2025-10-21,9.18
INV_797789,CUST_0086,2025-02-13,93.54
INV_607173,CUST_0378,2025-05-25,51.46
INV_311655,CUST_0920,2025-02-20,11.52
INV_532184,CUST_0917,2025-09-05,16.41
INV_935002,CUST_0382,2025-02-08,37.23
INV_401407,CUST_0018,2025-08-08,12.55
INV_222989,CUST_0972,2025-10-31,12.96
INV_911032,CUST_0180,2025-02-01,186.28
INV_141139,CUST_0843,2025-10-06,9.17
INV_764006,CUST_0232,2025-12-09,13.15
INV_964785,CUST_0232,2025-10-16,91.1
INV_546242,CUST_0687,2025-08-17,9.33
INV_533917,CUST_0435,2025-09-03,55.23
INV_525643,CUST_0088,2025-03-13,12.57
INV_739169,CUST_0309,2025-12-09,72.97
INV_985678,CUST_0186,2025-08-06,97.64
INV_258761,CUST_0525,2025-10-23,40.27
INV_459698,CUST_0915,2025-07-29,34.87
INV_449903,CUST_0954,2025-10-06,21.37
INV_409044,CUST_0833,2025-05-20,123.85
INV_149156,CUST_0904,2025-01-18,117.28
INV_159164,,2025-07-01,20.43
INV_409945,CUST_0259,2025-03-31,40.09
INV_782954,CUST_0250,2025-09-12,12.22
INV_409732,CUST_0108,2025-06-05,41.75
INV_302630,CUST_0982,2025-09-15,7.98
INV_353078,CUST_0282,2025-03-29,26.6
INV_815295,CUST_0936,2025-09-11,72.93
INV_383816,CUST_0783,2025-01-05,17.09
INV_117143,CUST_0693,2025-06-27,91.39
INV_653375,CUST_0639,2025-09-20,71.8
INV_411011,CUST_0355,2025-09-12,51.69
INV_974506,CUST_0853,2025-07-17,36.42
INV_742710,CUST_0620,2025-01-26,137.38
INV_139148,CUST_0221,2025-12-07,35.95
INV_395901,CUST_0219,2025-05-31,144.23
INV_156116,CUST_0189,2025-09-12,32.44
INV_120836,CUST_0874,2025-10-27,34.06
INV_241835,CUST_0256,2025-12-19,11.58
INV_706306,CUST_0837,2025-09-01,29.59
INV_839945,CUST_0197,2025-08-14,70.14
INV_928457,CUST_0365,2025-02-27,27.82
INV_390886,CUST_0422,2025-11-20,52.06
INV_977311,CUST_0568,2025-04-15,72.73
INV_188741,CUST_0307,2025-03-15,8.98
INV_399189,CUST_0399,2025-09-18,30.42
INV_257699,CUST_0307,2025-01-10,23.84
INV_336824,CUST_0863,2025-12-02,64.41
INV_979554,CUST_0215,2025-04-08,80.34
INV_729674,CUST_0521,2025-03-02,93.02
INV_370561,CUST_0931,2025-03-04,55.21
INV_287646,CUST_0105,2025-09-17,37.73
INV_565483,CUST_0429,2025-07-26,23.02
INV_320326,CUST_0628,2025-03-10,22.86
INV_477082,CUST_0864,2025-08-06,13.16
INV_383817,CUST_0859,2025-12-10,46.89
INV_909253,CUST_0758,2025-03-31,48.49
INV_474842,CUST_0919,2025-05-30,11.13
INV_223777,,2025-11-20,39.11
INV_404094,CUST_0561,2025-08-20,56.22
INV_466378,CUST_0239,2025-06-17,24.24
INV_532601,CUST_0610,2025-08-04,35.81
INV_565806,CUST_0080,2025-07-04,79.43
INV_596753,CUST_0539,2025-07-14,61.26
INV_773078,CUST_0754,2025-05-04,10.71
INV_689214,CUST_0469,2025-11-08,65.9
INV_930547,CUST_0698,2025-12-09,15.26
INV_804676,CUST_0207,2025-05-31,168.15
INV_923628,CUST_0917,2025-05-25,36.02
INV_808669,CUST_0403,2025-02-14,17.13
INV_599730,CUST_0420,2025-12-22,64.05
INV_827467,CUST_0365,2025-10-27,19.11
INV_139236,CUST_0117,2025-03-09,28.71
INV_654280,CUST_0055,2025-09-23,34.96
INV_745513,CUST_0973,2025-08-19,107.3
INV_310047,CUST_0522,2025-12-24,27.02
INV_472454,CUST_0691,2025-07-12,64.86
INV_579280,CUST_0078,2025-03-26,72.83
INV_770392,CUST_0777,2025-05-25,74.52
INV_654661,CUST_0574,2025-11-04,49.4
INV_820177,CUST_0171,2025-03-04,22.93
INV_411741,CUST_0673,2025-05-21,72.08
INV_859161,CUST_0221,2025-02-12,42.01
INV_847320,CUST_0620,2025-09-23,39.57
INV_441524,CUST_0897,2025-03-12,25.91
INV_488333,CUST_0092,2025-05-07,10.15
INV_210084,CUST_0983,2025-07-01,107.01
INV_441701,CUST_0632,2025-10-04,46.52
INV_173568,CUST_0057,2025-04-03,85.59
INV_841652,CUST_0193,2025-08-25,10.04
INV_191288,CUST_0227,2025-08-21,34.2
INV_114390,CUST_0639,2025-08-25,39.64
INV_351063,CUST_0980,2025-06-21,11.59
INV_328300,CUST_0951,2025-07-17,25.85
INV_687073,CUST_0497,2025-03-28,78.63
INV_586517,CUST_0275,2025-07-30,58.73
INV_901555,,2025-02-11,153.2
INV_976801,CUST_0329,2025-01-17,8.6
INV_126128,CUST_0575,2025-03-03,60.63
INV_617200,CUST_0837,2025-09-03,42.27
INV_283683,CUST_0551,2025-02-05,12.09
INV_278371,CUST_0998,2025-07-16,10.18
INV_468946,CUST_0728,2025-10-12,19.1
INV_318168,,2025-01-14,23.26
INV_268733,CUST_0723,2025-09-25,13.94
INV_250862,CUST_0344,2025-07-22,15.91
INV_798267,CUST_0288,2025-09-09,19.83
INV_413045,CUST_0920,2025-07-07,78.6
INV_820531,CUST_0795,2025-07-30,26.06
INV_565536,CUST_0321,2025-08-01,18.93
INV_555775,CUST_0522,2025-02-16,14.47
INV_981809,CUST_0958,2025-04-13,39.7
INV_312986,CUST_0880,2025-01-27,62.73
INV_520661,CUST_0679,2025-03-23,98.62
INV_514627,CUST_0479,2025-09-11,56.05
INV_790568,CUST_0402,2025-02-07,21.2
INV_659650,CUST_0713,2025-07-19,160.65
INV_302918,CUST_0594,2025-08-08,60.22
INV_840045,CUST_0468,2025-07-23,15.38
INV_722995,CUST_0150,2025-06-08,21.88
INV_345847,CUST_0893,2025-06-15,12.56
INV_367614,CUST_0217,2025-01-01,69.4
INV_612177,CUST_0140,2025-04-16,24.9
INV_812550,CUST_0810,2025-12-24,72.45
INV_768779,CUST_0658,2025-03-15,40.76
INV_657373,CUST_0122,2025-01-17,19.94
INV_929414,CUST_0809,2025-09-09,29.08
INV_939141,CUST_0119,2025-06-11,10.48
INV_763969,CUST_0045,2025-11-10,22.17
INV_370001,CUST_0556,2025-09-28,8.89
INV_882409,CUST_0357,2025-01-03,13.96
INV_750332,CUST_0563,2025-03-08,10.71
INV_629783,CUST_0688,2025-05-25,51.07
INV_237815,CUST_0834,2025-01-04,11.72
INV_149476,CUST_0529,2025-02-21,18.31
INV_784308,CUST_0992,2025-08-07,39.52
INV_670850,CUST_0536,2025-01-04,99.86
INV_813895,CUST_0259,2025-11-20,19.95
INV_385291,CUST_0688,2025-11-06,27.49
INV_190925,CUST_0473,2025-10-23,11.82
INV_113731,CUST_0846,2025-05-21,27.56
INV_741000,CUST_0744,2025-08-29,10.33
INV_141025,CUST_0770,2025-09-06,75.17
INV_667769,CUST_0820,2025-12-14,60.7
INV_848987,CUST_0534,2025-04-17,82.62
INV_373958,CUST_0442,2025-08-04,115.73
INV_682124,,2025-10-24,12.46
INV_581632,CUST_0268,2025-01-13,118.48
INV_985375,CUST_0057,2025-02-09,32.89
INV_256164,CUST_0173,2025-02-04,36.45
INV_462612,CUST_0730,2025-01-11,65.14
INV_304354,CUST_0184,2025-12-28,63.9
INV_350694,CUST_0712,2025-01-31,19.43
INV_667827,CUST_0066,2025-03-11,16.53
INV_607800,CUST_0441,2025-08-14,20.93
INV_213034,CUST_0396,2025-07-18,23.42
INV_281413,CUST_0326,2025-04-01,51.17
INV_840686,CUST_0642,2025-08-02,52.05
INV_648912,CUST_0764,2025-12-15,38.65
INV_713614,CUST_0052,2025-10-16,35.09
INV_737300,CUST_0133,2025-10-01,53.34
INV_176425,CUST_0805,2025-08-31,23.08
INV_211915,CUST_0591,2025-06-19,32.95
INV_379349,,2025-03-28,15.53
INV_213153,,2025-06-12,37.67
INV_187876,CUST_0350,2025-06-18,21.49
INV_361420,CUST_0375,2025-04-02,98.62
INV_398845,CUST_0660,2025-10-07,53.86
INV_264404,CUST_0314,2025-05-08,33.98
INV_518779,CUST_0187,2025-02-07,29.5
INV_728889,CUST_0738,2025-02-22,88.57
INV_944124,CUST_0560,2025-12-17,45.71
INV_588195,CUST_0182,2025-05-05,15.92
INV_571068,CUST_0894,2025-01-03,77.54
INV_769113,CUST_0372,2025-01-11,8.62
INV_641797,CUST_0203,2025-01-21,31.08
INV_366186,CUST_0046,2025-03-07,10.54
INV_387166,CUST_0111,2025-12-04,102.66
INV_360710,CUST_0611,2025-10-18,54.77
INV_757346,CUST_0897,2025-10-08,70.21
INV_227101,CUST_0703,2025-02-20,12.09
INV_232283,CUST_0492,2025-03-10,95.44
INV_201489,CUST_0230,2025-07-08,139.58
INV_689872,CUST_0076,2025-06-13,41.03
INV_477218,CUST_0495,2025-11-22,117.84
INV_627340,CUST_0970,2025-08-06,59.13
INV_246692,CUST_0346,2025-08-18,24.0
INV_109472,CUST_0766,2025-09-28,55.46
INV_989694,CUST_0656,2025-09-16,99.2
INV_378676,CUST_0525,2025-07-27,35.17
INV_212313,CUST_0834,2025-06-04,84.98
INV_818730,CUST_0830,2025-12-24,89.64
INV_226150,CUST_0456,2025-09-21,34.09
INV_916117,CUST_0832,2025-01-21,20.7
INV_883123,CUST_0959,2025-12-07,71.73
INV_289937,CUST_0264,2025-02-27,49.39
INV_291758,CUST_0249,2025-04-03,43.08
INV_776341,CUST_0606,2025-06-03,70.45
INV_815637,CUST_0592,2025-10-19,16.88
INV_556104,CUST_0549,2025-12-08,140.37
INV_858171,CUST_0744,2025-04-03,8.29
INV_219156,CUST_0432,2025-06-15,17.7
INV_727290,CUST_0225,2025-03-14,22.54
INV_740816,CUST_0216,2025-03-31,33.65
INV_846716,CUST_0939,2025-08-08,64.09
INV_899395,CUST_0389,2025-02-11,17.87
INV_741857,CUST_0873,2025-10-10,60.77
INV_469792,CUST_0537,2025-03-14,95.53
INV_268600,CUST_0599,2025-11-26,39.86
INV_715036,CUST_0694,2025-05-05,82.91
INV_753817,CUST_0314,2025-11-22,75.0
INV_985540,CUST_0082,2025-03-28,82.04
INV_674675,CUST_0404,2025-04-13,142.59
INV_327444,CUST_0577,2025-07-28,32.95
INV_566690,CUST_0628,2025-08-25,46.52
INV_236149,CUST_0046,2025-11-07,16.21
INV_290912,CUST_0960,2025-10-28,118.34
INV_593027,CUST_0536,2025-02-04,175.5
INV_982930,CUST_0976,2025-01-16,70.56
INV_442776,CUST_0950,2025-07-26,15.17
INV_685842,CUST_0994,2025-09-24,87.96
INV_688172,CUST_0580,2025-10-26,125.91
INV_699142,CUST_0394,2025-03-16,23.05
INV_638938,CUST_0297,2025-06-27,44.92
INV_462544,CUST_0039,2025-09-16,20.99
INV_394478,CUST_0538,2025-06-10,12.42
INV_689428,CUST_0002,2025-05-12,43.0
INV_414368,CUST_0676,2025-10-15,58.33
INV_927165,CUST_0188,2025-02-25,10.82
INV_822648,CUST_0310,2025-02-05,14.49
INV_291812,CUST_0592,2025-11-10,39.9
INV_608522,CUST_0640,2025-11-03,13.78
INV_531779,CUST_0109,2025-12-23,12.12
INV_697457,CUST_0068,2025-10-19,19.66
INV_724705,CUST_0434,2025-06-18,28.0
INV_408838,CUST_0021,2025-04-10,59.15
INV_436473,CUST_0559,2025-02-08,12.38
INV_792894,CUST_0597,2025-09-30,107.23
INV_942288,CUST_0243,2025-03-14,32.39
INV_550400,CUST_0101,2025-01-02,60.46
INV_442962,CUST_0099,2025-12-25,13.86
INV_880498,CUST_0980,2025-01-02,12.59
INV_547875,CUST_0123,2025-08-17,83.95
INV_189846,CUST_0140,2025-01-29,32.81
INV_960665,CUST_0012,2025-12-21,45.84
INV_948964,CUST_0106,2025-02-01,134.67
INV_752192,CUST_0813,2025-12-28,67.68
INV_918749,CUST_0996,2025-04-10,101.32
INV_561261,CUST_0697,2025-01-29,52.63
INV_543049,CUST_0921,2025-05-23,24.57
INV_290545,CUST_0157,2025-12-01,28.67
INV_624362,CUST_0754,2025-06-21,110.29
INV_223199,,2025-04-24,48.29
INV_524190,CUST_0102,2025-12-28,115.64
INV_426968,CUST_0532,2025-02-27,7.82
INV_857600,CUST_0998,2025-07-15,31.53
INV_915915,CUST_0092,2025-02-21,118.86
INV_998628,CUST_0098,2025-08-24,52.26
INV_764607,CUST_0927,2025-02-14,157.53
INV_397073,,2025-05-06,40.69
INV_708952,CUST_0204,2025-01-29,83.67
INV_178209,CUST_0253,2025-10-13,11.87
INV_724152,CUST_0062,2025-01-03,52.2
INV_266562,CUST_0691,2025-05-21,113.95
INV_172255,CUST_0311,2025-05-10,10.77
INV_793201,CUST_0031,2025-02-16,126.38
INV_936713,CUST_0845,2025-04-20,37.2
INV_682314,CUST_0812,2025-11-26,66.73
INV_701158,CUST_0383,2025-06-11,53.14
INV_822969,CUST_0767,2025-02-24,23.54
INV_285541,CUST_0313,2025-05-06,95.63
INV_618953,CUST_0811,2025-07-07,48.22
INV_729721,CUST_0716,2025-01-11,52.24
INV_400589,CUST_0658,2025-03-26,51.85
INV_447761,CUST_0556,2025-10-05,22.1
INV_764093,CUST_0491,2025-09-12,16.03
INV_224232,CUST_0264,2025-04-08,15.48
INV_240562,CUST_0115,2025-10-03,64.36
INV_432103,CUST_0773,2025-11-27,72.17
INV_271999,CUST_0211,2025-08-03,138.43
INV_929311,CUST_0026,2025-01-27,34.85
INV_451931,CUST_0946,2025-06-19,69.98
INV_278130,CUST_0169,2025-10-16,33.81
INV_324793,CUST_0609,2025-01-16,82.98
INV_532859,CUST_0864,2025-01-12,27.0
INV_791150,CUST_0885,2025-06-26,31.67
INV_843264,CUST_0269,2025-06-10,42.57
INV_502205,CUST_0747,2025-01-18,17.78
INV_381504,CUST_0794,2025-05-24,61.99
INV_864325,CUST_0666,2025-06-25,37.44
INV_969029,CUST_0898,2025-05-14,80.11
INV_367688,CUST_0106,2025-08-04,48.08
INV_940125,CUST_0072,2025-11-26,11.33
INV_966453,CUST_0925,2025-07-05,118.35
INV_437547,CUST_0246,2025-09-19,37.52
INV_481382,CUST_0099,2025-10-05,110.52
INV_515976,CUST_0104,2025-03-30,51.39
INV_165614,CUST_0394,2025-07-02,18.71
INV_883077,CUST_0052,2025-09-26,129.53
INV_586134,CUST_0131,2025-04-30,94.45
INV_561122,CUST_0432,2025-07-11,47.16
INV_334955,CUST_0210,2025-04-13,23.97
INV_237821,CUST_0133,2025-11-19,20.17
INV_446140,CUST_0452,2025-05-09,57.86
INV_547617,CUST_0722,2025-01-12,11.19
INV_551989,CUST_0293,2025-06-22,31.01
INV_817997,CUST_0356,2025-05-19,59.44
INV_934089,CUST_0029,2025-05-23,31.33
INV_244575,CUST_0299,2025-07-27,102.68
INV_349495,CUST_0672,2025-03-05,23.52
INV_101906,CUST_0215,2025-11-18,58.81
INV_289773,CUST_0232,2025-10-09,184.13
INV_199764,CUST_0768,2025-10-08,8.94
INV_995781,CUST_0323,2025-12-12,110.68
INV_923578,CUST_0599,2025-05-29,82.45
INV_116939,CUST_0362,2025-07-17,40.55
INV_299294,CUST_0356,2025-01-28,110.02
INV_244258,CUST_0379,2025-06-17,26.3
INV_249805,CUST_0076,2025-08-19,78.01
INV_477224,CUST_0726,2025-08-03,92.91
INV_359418,CUST_0085,2025-09-24,16.59
INV_548934,CUST_0962,2025-08-04,158.27
INV_794491,CUST_0606,2025-06-23,8.27
INV_523041,,2025-01-31,38.93
INV_942753,CUST_1000,2025-04-15,8.15
INV_519204,CUST_0871,2025-04-11,85.34
INV_910238,CUST_0692,2025-12-07,35.19
INV_502968,CUST_0317,2025-02-07,57.03
INV_886885,CUST_0386,2025-05-01,72.7
INV_199122,CUST_0681,2025-11-19,54.52
INV_582863,CUST_0773,2025-01-13,18.28
INV_335851,CUST_0921,2025-11-09,155.06
INV_607750,,2025-09-18,47.07
INV_938018,CUST_0205,2025-07-04,80.76
INV_627831,CUST_0892,2025-11-05,130.1
INV_659319,CUST_0104,2025-09-03,98.1
INV_605329,CUST_0946,2025-07-31,43.06
INV_697993,CUST_0884,2025-11-28,23.35
INV_721535,CUST_0551,2025-03-30,12.2
INV_465543,,2025-08-04,11.21
INV_573594,CUST_0498,2025-06-27,51.41
INV_279006,CUST_0992,2025-01-15,19.48
INV_713655,CUST_0325,2025-08-02,24.86
INV_784547,CUST_0978,2025-11-01,29.38
INV_586626,CUST_0090,2025-03-01,22.86
INV_459181,CUST_0474,2025-01-29,71.51
INV_649264,CUST_0079,2025-10-16,83.34
INV_462681,CUST_0279,2025-02-26,27.69
INV_351666,CUST_0398,2025-04-03,30.05
INV_299121,CUST_0693,2025-12-25,26.26
INV_957617,CUST_0663,2025-08-26,10.07
INV_306354,CUST_0073,2025-07-08,65.77
INV_764164,CUST_0731,2025-11-22,78.58
INV_354793,CUST_0546,2025-03-25,44.18
INV_821754,CUST_0202,2025-12-10,141.67
INV_464765,CUST_0400,2025-08-06,15.91
INV_583042,CUST_0383,2025-03-21,60.14
INV_898385,CUST_0016,2025-01-12,23.45
INV_568255,CUST_0939,2025-08-16,22.16
INV_329016,CUST_0809,2025-05-14,35.04
INV_760284,CUST_0066,2025-05-17,63.1
INV_964358,,2025-09-16,37.74
INV_723813,CUST_0993,2025-02-24,44.83
INV_993164,CUST_0813,2025-08-14,46.91
INV_660309,CUST_0026,2025-05-01,17.44
INV_844990,CUST_0711,2025-10-29,84.9
INV_839945,CUST_0984,2025-11-11,113.86
INV_749983,CUST_0736,2025-09-30,40.45
INV_835733,CUST_0442,2025-01-24,137.02
INV_731121,CUST_0859,2025-01-25,24.96
INV_974722,CUST_0878,2025-02-06,62.04
INV_892425,CUST_0320,2025-11-24,21.36
INV_473994,CUST_0086,2025-02-22,12.75
INV_537743,CUST_0959,2025-09-24,80.44
INV_811058,CUST_0999,2025-04-10,66.01
INV_225604,CUST_0396,2025-01-15,22.58
INV_491065,CUST_0463,2025-01-29,42.41
INV_814995,CUST_0364,2025-05-10,51.11
INV_939446,CUST_0388,2025-08-02,129.27
INV_660027,CUST_0059,2025-03-31,41.75
INV_961596,CUST_0504,2025-07-13,12.66
INV_246429,CUST_0139,2025-08-17,71.08
INV_829992,CUST_0562,2025-04-28,30.76
INV_341474,CUST_0483,2025-07-10,57.75
INV_272106,CUST_0693,2025-03-19,39.18
INV_897866,CUST_0295,2025-10-08,68.7
INV_408372,CUST_0015,2025-07-30,56.8
INV_420580,,2025-11-02,66.41
INV_656664,CUST_0260,2025-11-30,34.41
INV_671025,CUST_0371,2025-04-11,54.68
INV_127472,CUST_0865,2025-08-31,22.24
INV_753525,CUST_0555,2025-04-05,39.78
INV_725675,CUST_0718,2025-03-08,103.82
INV_889404,CUST_0237,2025-11-18,24.78
INV_579885,CUST_0849,2025-05-15,12.75
INV_930445,CUST_0428,2025-06-07,80.54
INV_618993,CUST_0326,2025-12-10,14.06
INV_257541,CUST_0856,2025-08-17,12.29
INV_241002,CUST_0290,2025-06-17,132.25
INV_755915,CUST_0214,2025-09-03,14.35
INV_471687,CUST_0844,2025-11-09,147.11
INV_607553,CUST_0380,2025-07-18,30.68
INV_540924,CUST_0907,2025-08-22,11.76
INV_631661,CUST_0042,2025-10-11,37.25
INV_862473,CUST_0466,2025-08-08,9.87
INV_615971,CUST_0118,2025-08-25,60.57
INV_924624,CUST_0475,2025-04-10,74.19
INV_392926,CUST_0354,2025-10-13,40.55
INV_588161,CUST_0687,2025-10-09,14.89
INV_286278,CUST_0007,2025-05-07,30.97
INV_240749,CUST_0190,2025-12-25,12.53
INV_498825,CUST_0053,2025-08-30,147.96
INV_936614,CUST_0978,2025-12-30,29.76
INV_899595,CUST_0742,2025-06-05,7.68
INV_830351,CUST_0735,2025-09-07,90.86
INV_848294,CUST_0380,2025-12-26,98.22
INV_633793,CUST_0919,2025-07-08,18.42
INV_600850,CUST_0874,2025-02-27,38.72
INV_345993,CUST_0210,2025-02-10,15.71
INV_902194,,2025-03-19,11.55
INV_574650,CUST_0039,2025-04-29,22.73
INV_410258,CUST_0616,2025-03-15,30.51
INV_167194,CUST_0147,2025-09-12,119.83
INV_760501,CUST_0718,2025-08-28,13.28
INV_138346,CUST_0771,2025-12-23,173.07
INV_234917,CUST_0432,2025-09-15,9.85
INV_275324,,2025-09-08,23.75
INV_603150,CUST_0379,2025-08-10,57.51
INV_297345,CUST_0770,2025-12-15,43.37
INV_574869,,2025-07-02,74.64
INV_609163,CUST_0444,2025-12-19,91.01
INV_513151,CUST_0127,2025-04-14,80.8
INV_551069,CUST_0155,2025-09-14,63.77
INV_377255,CUST_0552,2025-10-15,98.53
INV_991255,CUST_0569,2025-10-25,34.58
INV_704596,CUST_0087,2025-08-30,143.87
INV_500706,CUST_0310,2025-03-25,61.43
INV_927543,CUST_0764,2025-07-09,11.41
INV_421199,CUST_0994,2025-10-29,8.3
INV_432336,CUST_0008,2025-10-22,37.38
INV_129092,CUST_0302,2025-02-07,45.02
INV_390655,CUST_0219,2025-12-14,28.1
INV_464206,CUST_0079,2025-08-24,92.45
INV_307580,CUST_0878,2025-11-04,66.16
INV_726652,CUST_0009,2025-10-16,129.42
INV_111017,CUST_0205,2025-07-05,54.45
INV_654636,CUST_0774,2025-09-05,62.86
INV_851917,CUST_0065,2025-10-03,27.54
INV_135010,CUST_0392,2025-01-10,57.21
INV_878928,CUST_0907,2025-01-12,99.83
INV_137493,CUST_0177,2025-08-05,64.33
INV_783725,CUST_0164,2025-02-08,32.13
INV_180771,CUST_0999,2025-11-08,15.79
INV_721747,CUST_0253,2025-10-13,56.69
INV_329171,CUST_0415,2025-12-24,85.81
INV_207338,CUST_0080,2025-05-15,21.89
INV_395103,CUST_0440,2025-08-13,21.55
INV_694486,CUST_0103,2025-01-07,9.22
INV_208775,CUST_0231,2025-12-28,34.14
INV_785388,CUST_0457,2025-08-21,120.95
INV_156747,CUST_0439,2025-10-19,92.42
INV_715516,CUST_0657,2025-05-10,36.05
INV_281902,CUST_0626,2025-10-11,80.11
INV_635827,CUST_0223,2025-08-20,39.03
INV_375478,CUST_0682,2025-05-20,50.51
INV_614906,CUST_0968,2025-08-12,116.98
INV_766220,CUST_0665,2025-11-29,64.48
INV_907274,CUST_0031,2025-08-17,162.2
INV_138744,CUST_0822,2025-05-21,41.48
INV_469061,CUST_0371,2025-04-09,107.68
INV_889622,CUST_0480,2025-03-08,223.84
INV_278157,CUST_0598,2025-02-21,69.91
INV_783245,CUST_0337,2025-10-25,33.83
INV_844854,CUST_0382,2025-06-04,25.49
INV_941279,CUST_0508,2025-12-28,33.62
INV_401075,CUST_0635,2025-09-11,17.74
INV_118807,CUST_0528,2025-05-25,56.09
INV_856572,CUST_0504,2025-06-15,31.53
INV_873931,CUST_0617,2025-04-10,9.7
INV_646894,,2025-11-28,16.96
INV_671224,CUST_0585,2025-06-25,29.42
INV_914506,CUST_0103,2025-08-12,21.63
INV_435863,,2025-06-12,25.95
INV_337777,CUST_0182,2025-09-06,15.18
INV_158453,CUST_0656,2025-12-11,21.56
INV_502932,CUST_0415,2025-07-03,37.87
INV_151990,CUST_0604,2025-03-11,44.66
INV_861269,CUST_0649,2025-11-10,13.57
INV_885786,CUST_0046,2025-10-05,8.46
INV_977860,CUST_0788,2025-06-28,17.44
INV_453383,CUST_0690,2025-06-11,163.55
INV_790091,CUST_0161,2025-10-14,22.8
INV_818960,CUST_0034,2025-08-30,266.71
INV_443686,CUST_0318,2025-01-23,114.21
INV_386629,CUST_0118,2025-07-08,30.92
INV_340491,CUST_0212,2025-04-23,21.37
INV_867842,CUST_0158,2025-09-30,140.72
INV_816605,CUST_0852,2025-02-14,42.26
INV_957759,CUST_0315,2025-06-26,72.93
INV_934938,CUST_0906,2025-09-24,54.42
INV_555651,CUST_0489,2025-07-09,54.74
INV_536149,CUST_0357,2025-05-25,13.1
INV_405745,CUST_0204,2025-08-01,66.02
INV_169893,CUST_0181,2025-11-16,7.95
INV_375375,CUST_0784,2025-07-19,21.57
INV_525840,CUST_0683,2025-10-22,15.54
INV_838157,CUST_0396,2025-08-25,23.48
INV_520628,CUST_0823,2025-05-09,29.65
INV_977080,CUST_0293,2025-04-26,28.42
INV_389372,CUST_0903,2025-05-07,40.93
INV_477721,CUST_0094,2025-11-23,11.26
INV_943810,CUST_0792,2025-01-11,9.15
INV_307500,CUST_0447,2025-08-16,44.4
INV_472646,CUST_0535,2025-03-24,59.22
INV_891841,CUST_0344,2025-03-21,100.76
INV_894301,CUST_0455,2025-11-27,39.46
INV_307374,CUST_0909,2025-01-31,65.95
INV_601955,CUST_0313,2025-03-16,67.64
INV_700079,CUST_0843,2025-01-29,78.28
INV_246836,CUST_0423,2025-03-18,114.75
INV_668933,CUST_0940,2025-05-04,88.65
INV_881608,CUST_0904,2025-03-18,95.45
INV_379100,CUST_0510,2025-07-22,124.78
INV_300658,CUST_0538,2025-03-12,124.24
INV_988513,CUST_0326,2025-12-29,106.13
INV_251152,CUST_0787,2025-11-20,16.9
INV_946278,CUST_0825,2025-06-14,25.95
INV_534368,CUST_0969,2025-06-02,61.14
INV_837371,CUST_0627,2025-09-19,14.52
INV_829024,CUST_0139,2025-11-29,37.25
INV_631149,CUST_0052,2025-07-14,71.91
INV_369209,CUST_0799,2025-04-03,22.48
INV_288929,CUST_0821,2025-05-25,25.09
INV_715429,CUST_0503,2025-12-08,15.07
INV_464534,CUST_0500,2025-05-29,44.46
INV_122995,CUST_0601,2025-06-03,44.66
INV_541168,CUST_0161,2025-09-27,15.85
INV_599471,CUST_0149,2025-02-15,62.71
INV_297127,CUST_0632,2025-12-06,28.74
INV_363246,CUST_0344,2025-10-02,135.56
INV_728373,CUST_0598,2025-05-04,38.86
INV_426944,CUST_0558,2025-04-23,36.13
INV_309272,CUST_0901,2025-08-06,20.44
INV_227602,CUST_0384,2025-11-30,23.66
INV_645470,CUST_0319,2025-04-04,29.77
INV_538748,CUST_0462,2025-01-12,20.57
INV_968408,CUST_0939,2025-10-23,41.81
INV_595288,CUST_0855,2025-12-06,18.24
INV_782346,CUST_0633,2025-08-14,13.09
INV_110794,CUST_0892,2025-12-22,131.6
INV_141708,CUST_0887,2025-01-23,11.58
INV_747601,CUST_0805,2025-05-14,57.78
INV_860956,CUST_0022,2025-12-27,17.52
INV_263543,CUST_0079,2025-12-12,17.59
INV_899458,CUST_0176,2025-12-24,30.97
INV_303299,CUST_0106,2025-07-12,84.26
INV_950187,CUST_0954,2025-07-23,10.82
INV_793539,CUST_0170,2025-02-08,33.44
INV_160561,CUST_0564,2025-10-14,56.82
INV_592232,CUST_0425,2025-11-10,10.73
INV_947848,CUST_0128,2025-10-14,47.33
INV_837550,CUST_0778,2025-07-07,58.45
INV_805591,CUST_0771,2025-10-26,38.21
INV_784659,CUST_0831,2025-07-22,31.29
INV_735960,CUST_0604,2025-05-18,16.96
INV_243953,CUST_0562,2025-03-12,17.43
INV_581127,CUST_0372,2025-04-15,16.34
INV_147013,CUST_0084,2025-02-12,20.52
INV_731872,CUST_0606,2025-10-25,66.32
